ACR_GROUPID,ICDCODE,DESCRIPTION,EFF_DATE,ACTIVE
CR0013,M10.30,GOUT DUE TO IMPAIRMENT OF RENAL FUNCTION MULTIPLE SITES,1/1/2014,T
CR0013,M10.29,DRUG-INDUCED GOUT SITE UNSPECIFIED,1/1/2014,T
CR0013,M10.10,LEAD-INDUCED GOUT   MULTIPLE SITES,1/1/2014,T
CR0013,M10.09,URATE TOPHUS OF HEART SITE UNSPECIFIED,1/1/2014,T
CR0013,M10.08,URATE TOPHUS OF HEART OTHER SITES,1/1/2014,T
CR0013,M10.07,URATE TOPHUS OF HEART ANKLE AND FOOT,1/1/2014,T
CR0013,M10.06,IDIOPATHIC GOUT; GOUTY BURSITIS; PRIMARY GOUT  LOWER LEG,1/1/2014,T
CR0013,M10.05,URATE TOPHUS OF HEART PELVIC REGION AND THIGH,1/1/2014,T
CR0013,M10.04,URATE TOPHUS OF HEART HAND,1/1/2014,T
CR0013,M10.49,OTHER SECONDARY GOUT SITE UNSPECIFIED,1/1/2014,T
CR0013,M11.89,OTHER SPECIFIED CRYSTAL ARTHROPATHIES SITE UNSPECIFIED,1/1/2014,T
CR0013,M13.94,"ARTHRITIS, UNSPECIFIED; ARTHROPATHY NOS HAND",1/1/2014,T
CR0013,M12.56,TRAUMATIC ARTHROPATHY LOWER LEG,1/1/2014,T
CR0013,M12.55,TRAUMATIC ARTHROPATHY PELVIC REGION AND THIGH,1/1/2014,T
CR0013,M12.54,TRAUMATIC ARTHROPATHY HAND,1/1/2014,T
CR0013,M10.00,IDIOPATHIC GOUT; GOUTY BURSITIS; PRIMARY GOUT  MULTIPLE SITES,1/1/2014,T
CR0013,M06.91,"RHEUMATOID ARTHRITIS, UNSPECIFIED, SHOULDER REGION",1/1/2014,T
CR0013,M06.93,"RHEUMATOID ARTHRITIS, UNSPECIFIED, FOREARM",1/1/2014,T
CR0013,M06.94,"RHEUMATOID ARTHRITIS, UNSPECIFIED, HAND",1/1/2014,T
CR0013,M06.95,"RHEUMATOID ARTHRITIS, UNSPECIFIED, PELVIC REGION AND THIGH",1/1/2014,T
CR0013,M06.96,"RHEUMATOID ARTHRITIS, UNSPECIFIED, LOWER LEG",1/1/2014,T
CR0013,M06.97,"RHEUMATOID ARTHRITIS, UNSPECIFIED, ANKLE AND FOOT",1/1/2014,T
CR0013,M06.90,"RHEUMATOID ARTHRITIS, UNSPECIFIED, MULTIPLE SITES",1/1/2014,T
CR0013,M06.99,"RHEUMATOID ARTHRITIS, UNSPECIFIED, SITE UNSPECIFIED",1/1/2014,T
CR0013,M06.49,"INFLAMMATORY POLYARTHROPATHY, SITE UNSPECIFIED",1/1/2014,T
CR0013,M10.01,URATE TOPHUS OF HEART SHOULDER REGION,1/1/2014,T
CR0013,M06.98,"RHEUMATOID ARTHRITIS, UNSPECIFIED, OTHER SITES",1/1/2014,T
CR0013,M13.91,"ARTHRITIS, UNSPECIFIED; ARTHROPATHY NOS SHOULDER REGION",1/1/2014,T
CR0013,M06.01,"SERONEGATIVE RHEUMATOID ARTHRITIS, SHOULDER REGION",1/1/2014,T
CR0013,M13.90,"ARTHRITIS, UNSPECIFIED; ARTHROPATHY NOS MULTIPLE SITES",1/1/2014,T
CR0013,M13.89,OTHER SPECIFIED ARTHRITIS; ALLERGIC ARTHRITIS  SITE UNSPECIFIED,1/1/2014,T
CR0013,M13.88,OTHER SPECIFIED ARTHRITIS; ALLERGIC ARTHRITIS  OTHER SITES,1/1/2014,T
CR0013,M13.87,OTHER SPECIFIED ARTHRITIS; ALLERGIC ARTHRITIS  ANKLE AND FOOT,1/1/2014,T
CR0013,M12.57,TRAUMATIC ARTHROPATHY ANKLE AND FOOT,1/1/2014,T
CR0013,M13.85,OTHER SPECIFIED ARTHRITIS; ALLERGIC ARTHRITIS  PELVIC REGION AND THIGH,1/1/2014,T
CR0013,M12.86,"OTHER SPECIFIC ARTHROPATHIES, NOT ELSEWHERE CLASSIFIED; TRANSIENT ARTHROPATHY  LOWER LEG",1/1/2014,T
CR0013,M13.80,OTHER SPECIFIED ARTHRITIS; ALLERGIC ARTHRITIS  MULTIPLE SITES,1/1/2014,T
CR0013,M13.18,"MONOARTHRITIS, NOT ELSEWHERE CLASSIFIED OTHER SITES",1/1/2014,T
CR0013,M13.17,"MONOARTHRITIS, NOT ELSEWHERE CLASSIFIED ANKLE AND FOOT",1/1/2014,T
CR0013,M13.16,"MONOARTHRITIS, NOT ELSEWHERE CLASSIFIED LOWER LEG",1/1/2014,T
CR0013,M13.13,"MONOARTHRITIS, NOT ELSEWHERE CLASSIFIED FOREARM",1/1/2014,T
CR0013,M13.09,"POLYARTHRITIS, UNSPECIFIED SITE UNSPECIFIED",1/1/2014,T
CR0013,M13.06,"POLYARTHRITIS, UNSPECIFIED LOWER LEG",1/1/2014,T
CR0013,M13.02,"POLYARTHRITIS, UNSPECIFIED UPPER ARM",1/1/2014,T
CR0013,M13.01,"POLYARTHRITIS, UNSPECIFIED SHOULDER REGION",1/1/2014,T
CR0013,M13.00,"POLYARTHRITIS, UNSPECIFIED MULTIPLE SITES",1/1/2014,T
CR0013,M12.89,"OTHER SPECIFIC ARTHROPATHIES, NOT ELSEWHERE CLASSIFIED; TRANSIENT ARTHROPATHY  SITE UNSPECIFIED",1/1/2014,T
CR0013,M13.86,OTHER SPECIFIED ARTHRITIS; ALLERGIC ARTHRITIS  LOWER LEG,1/1/2014,T
CR0014,A92.2,VENEZUELAN EQUINE FEVER;  VENEZUELAN EQUINE ENCEPHALITIS;  VENEZUELAN ENCEPHALOMYELITIS VIRUS DISEASE,1/1/2014,T
CR0014,A94,UNSPECIFIED ARTHROPOD-BORNE VIRAL FEVER; UNSPECIFIED ARTHROPOD-BORNE VIRAL FEVER; ARBOVIRAL FEVER NOS; ARBOVIRUS INFECTION NOS,1/1/2014,T
CR0014,A93.8,OTHER SPECIFIED ARTHROPOD-BORNE VIRAL FEVERS; PIRY VIRUS DISEASE; VESICULAR STOMATITIS VIRUS DISEASE [INDIANA FEVER],1/1/2014,T
CR0014,A93.1,SANDFLY FEVER; PAPPATACI FEVER; PHLEBOTOMUS FEVER,1/1/2014,T
CR0014,A92.1,O'NYONG-NYONG FEVER,1/1/2014,T
CR0014,A92.0,CHIKUNGUNYA VIRUS DISEASE; CHIKUNGUNYA (HAEMORRHAGIC) FEVER,1/1/2014,T
CR0014,A92.8,OTHER SPECIFIED MOSQUITO-BORNE VIRAL FEVERS,1/1/2014,T
CR0015,M19.89,OTHER SPECIFIED ARTHROSIS SITE UNSPECIFIED,1/1/2014,T
CR0015,M16.2,"COXARTHROSIS RESULTING FROM DYSPLASIA, BILATERAL",1/1/2014,T
CR0015,M19.09,PRIMARY ARTHROSIS OF OTHER JOINTS; PRIMARY ARTHROSIS NOSSITE UNSPECIFIED,1/1/2014,T
CR0015,M19.10,POST-TRAUMATIC ARTHROSIS OF OTHER JOINTS; POST-TRAUMATIC ARTHROSIS NOS MULTIPLE SITES,1/1/2014,T
CR0015,M19.11,POST-TRAUMATIC ARTHROSIS OF OTHER JOINTS; POST-TRAUMATIC ARTHROSIS NOS SHOULDER REGION,1/1/2014,T
CR0015,M19.12,POST-TRAUMATIC ARTHROSIS OF OTHER JOINTS; POST-TRAUMATIC ARTHROSIS NOS UPPER ARM,1/1/2014,T
CR0015,M19.19,POST-TRAUMATIC ARTHROSIS OF OTHER JOINTS; POST-TRAUMATIC ARTHROSIS NOS SITE UNSPECIFIED,1/1/2014,T
CR0015,M19.21,OTHER SECONDARY ARTHROSIS; SECONDARY ARTHROSIS NOS SHOULDER REGION,1/1/2014,T
CR0015,M19.29,OTHER SECONDARY ARTHROSIS; SECONDARY ARTHROSIS NOS SITE UNSPECIFIED,1/1/2014,T
CR0015,M19.81,OTHER SPECIFIED ARTHROSIS SHOULDER REGION,1/1/2014,T
CR0015,M19.86,OTHER SPECIFIED ARTHROSIS LOWER LEG,1/1/2014,T
CR0015,M19.88,OTHER SPECIFIED ARTHROSIS OTHER SITES,1/1/2014,T
CR0015,M19.02,PRIMARY ARTHROSIS OF OTHER JOINTS; PRIMARY ARTHROSIS NOSUPPER ARM,1/1/2014,T
CR0015,M19.91,"ARTHROSIS, UNSPECIFIED SHOULDER REGION",1/1/2014,T
CR0015,M19.92,"ARTHROSIS, UNSPECIFIED UPPER ARM",1/1/2014,T
CR0015,M19.93,"ARTHROSIS, UNSPECIFIED FOREARM",1/1/2014,T
CR0015,M19.94,"ARTHROSIS, UNSPECIFIED HAND",1/1/2014,T
CR0015,M19.95,"ARTHROSIS, UNSPECIFIED PELVIC REGION AND THIGH",1/1/2014,T
CR0015,M19.96,"ARTHROSIS, UNSPECIFIED LOWER LEG",1/1/2014,T
CR0015,M19.97,"ARTHROSIS, UNSPECIFIED ANKLE AND FOOT",1/1/2014,T
CR0015,M19.98,"ARTHROSIS, UNSPECIFIED OTHER SITES",1/1/2014,T
CR0015,M19.99,"ARTHROSIS, UNSPECIFIED SITE UNSPECIFIED",1/1/2014,T
CR0015,M19.87,OTHER SPECIFIED ARTHROSIS ANKLE AND FOOT,1/1/2014,T
CR0015,M16.9,"COXARTHROSIS, UNSPECIFIED",1/1/2014,T
CR0015,M15.0,PRIMARY GENERALIZED (OSTEO)ARTHROSIS,1/1/2014,T
CR0015,M15.2,BOUCHARD'S NODES (WITH ARTHROPATHY),1/1/2014,T
CR0015,M15.3,SECONDARY MULTIPLE ARTHROSIS; POST-TRAUMATIC POLYARTHROSIS,1/1/2014,T
CR0015,M15.4,EROSIVE (OSTEO)ARTHROSIS,1/1/2014,T
CR0015,M15.8,OTHER POLYARTHROSIS,1/1/2014,T
CR0015,M15.9,"POLYARTHROSIS, UNSPECIFIED; GENERALIZED OSTEOARTHRITIS NOS",1/1/2014,T
CR0015,M16.0,"PRIMARY COXARTHROSIS, BILATERAL",1/1/2014,T
CR0015,M16.1,OTHER PRIMARY COXARTHROSIS; PRIMARY COXARTHROSIS NOS; PRIMARY COXARTHROSIS UNILATERAL,1/1/2014,T
CR0015,M19.06,PRIMARY ARTHROSIS OF OTHER JOINTS; PRIMARY ARTHROSIS NOSLOWER LEG,1/1/2014,T
CR0015,M16.3,OTHER DYSPLASTIC COXARTHROSIS; DYSPLASTIC COXARTHROSIS NOS; DYSPLASTIC COXARTHROSIS UNILATERAL,1/1/2014,T
CR0015,M19.05,PRIMARY ARTHROSIS OF OTHER JOINTS; PRIMARY ARTHROSIS NOSPELVIC REGION AND THIGH,1/1/2014,T
CR0015,M17.0,"PRIMARY GONARTHROSIS, BILATERAL",1/1/2014,T
CR0015,M17.1,OTHER PRIMARY GONARTHROSIS; PRIMARY GONARTHROSIS NOS; PRIMARY GONARTHROSIS UNILATERAL,1/1/2014,T
CR0015,M17.2,"POST-TRAUMATIC GONARTHROSIS, BILATERAL",1/1/2014,T
CR0015,M17.3,OTHER POST-TRAUMATIC GONARTHROSIS; POST-TRAUMATIC GONARTHROSIS NOS; POST-TRAUMATIC GONARTHROSIS UNILATERAL,1/1/2014,T
CR0015,M17.5,OTHER SECONDARY GONARTHROSIS; SECONDARY GONARTHROSIS NOS; SECONDARY GONARTHROSIS UNILATERAL,1/1/2014,T
CR0015,M17.9,"GONARTHROSIS, UNSPECIFIED",1/1/2014,T
CR0015,M18.0,"PRIMARY ARTHROSIS OF FIRST CARPOMETACARPAL JOINTS, BILATERAL",1/1/2014,T
CR0015,M18.9,"ARTHROSIS OF FIRST CARPOMETACARPAL JOINT, UNSPECIFIED",1/1/2014,T
CR0015,M19.90,"ARTHROSIS, UNSPECIFIED MULTIPLE SITES",1/1/2014,T
CR0015,M19.00,PRIMARY ARTHROSIS OF OTHER JOINTS; PRIMARY ARTHROSIS NOSMULTIPLE SITES,1/1/2014,T
CR0015,M19.08,PRIMARY ARTHROSIS OF OTHER JOINTS; PRIMARY ARTHROSIS NOSOTHER SITES,1/1/2014,T
CR0016,J45.10,"NONALLERGIC ASTHMA; IDIOSYNCRATIC ASTHMA; INTRINSIC NONALLERGIC ASTHMA, IN ACUTE EXACERBATION",1/1/2014,T
CR0016,J46,STATUS ASTHMATICUS; ACUTE SEVERE ASTHMA,1/1/2014,T
CR0016,J45.90,BRONCHIAL ASTHMA IN ACUTE EXACERBATION,1/1/2014,T
CR0016,J45.80,"MIXED ASTHMA, IN ACUTE EXACERBATION",1/1/2014,T
CR0016,J45.00,PREDOMINANTLY ALLERGIC ASTHMA; ALLERGIC BRONCHITIS NOS; ALLERGIC RHINITIS WITH ASTHMA; ATOPIC ASTHMA; EXTRINSIC ALLERGIC ASTHMA; HAY FEVER WITH ASTHMA; IN ACUTE EXACERBATION,1/1/2014,T
CR0017,J98.1,PULMONARY COLLAPSE; ATELECTASIS; COLLAPSE OF LUNG; BROCK'S SYNDROME,1/1/2014,T
CR0018,M54.14,RADICULOPATHY; BRACHIAL NEURITIS OR RADICULITIS   NOS;  LUMBAR NEURITIS OR RADICULITIS   NOS;  LUMBOSACRAL; THORACIC NEURITIS OR RADICULITIS   NOS ; RADICULITIS NOS THORACIC REGION,1/1/2014,T
CR0018,M54.12,RADICULOPATHY; BRACHIAL NEURITIS OR RADICULITIS   NOS;  LUMBAR NEURITIS OR RADICULITIS   NOS;  LUMBOSACRAL; THORACIC NEURITIS OR RADICULITIS   NOS ; RADICULITIS NOS CERVICAL REGION,1/1/2014,T
CR0018,M54.38,SCIATICA  SACRAL AND SACROCOCCYGEAL REGION,1/1/2014,T
CR0018,M54.17,RADICULOPATHY; BRACHIAL NEURITIS OR RADICULITIS   NOS;  LUMBAR NEURITIS OR RADICULITIS   NOS;  LUMBOSACRAL; THORACIC NEURITIS OR RADICULITIS   NOS ; RADICULITIS NOS LUMBOSACRAL REGION,1/1/2014,T
CR0018,M54.19,RADICULOPATHY; BRACHIAL NEURITIS OR RADICULITIS   NOS;  LUMBAR NEURITIS OR RADICULITIS   NOS;  LUMBOSACRAL; THORACIC NEURITIS OR RADICULITIS NOS ; RADICULITIS NOS SITE UNSPECIFIED,1/1/2014,T
CR0018,M54.2,CERVICALGIA,1/1/2014,T
CR0018,M54.20,CERVICALGIA  MULTIPLE SITES IN SPINE,1/1/2014,T
CR0018,M54.22,CERVICALGIA  CERVICAL REGION,1/1/2014,T
CR0018,M54.26,CERVICALGIA  LUMBAR REGION,1/1/2014,T
CR0018,M54.3,SCIATICA,1/1/2014,T
CR0018,M54.30,SCIATICA  MULTIPLE SITES IN SPINE,1/1/2014,T
CR0018,M54.31,SCIATICA  OCCIPITO-ATLANTO-AXIAL REGION,1/1/2014,T
CR0018,M54.35,SCIATICA  THORACOLUMBAR REGION,1/1/2014,T
CR0018,M54.16,RADICULOPATHY; BRACHIAL NEURITIS OR RADICULITIS   NOS;  LUMBAR NEURITIS OR RADICULITIS   NOS;  LUMBOSACRAL; THORACIC NEURITIS OR RADICULITIS   NOS ; RADICULITIS NOS LUMBAR REGION,1/1/2014,T
CR0018,M54.88,OTHER DORSALGIA  SACRAL AND SACROCOCCYGEAL REGION,1/1/2014,T
CR0018,M54.39,SCIATICA  SITE UNSPECIFIED,1/1/2014,T
CR0018,M54.4,LUMBAGO WITH SCIATICA,1/1/2014,T
CR0018,M54.41,LUMBAGO WITH SCIATICA  OCCIPITO-ATLANTO-AXIAL REGION,1/1/2014,T
CR0018,M54.44,LUMBAGO WITH SCIATICA  THORACIC REGION,1/1/2014,T
CR0018,M54.46,LUMBAGO WITH SCIATICA  LUMBAR REGION,1/1/2014,T
CR0018,M54.48,LUMBAGO WITH SCIATICA  SACRAL AND SACROCOCCYGEAL REGION,1/1/2014,T
CR0018,M54.49,LUMBAGO WITH SCIATICA  SITE UNSPECIFIED,1/1/2014,T
CR0018,M54.5,LOW BACK PAIN; LOIN PAIN; LOW BACK STRAIN; LUMBAGO NOS,1/1/2014,T
CR0018,M54.50,LOW BACK PAIN; LOIN PAIN; LOW BACK STRAIN; LUMBAGO NOS MULTIPLE SITES IN SPINE,1/1/2014,T
CR0018,M54.51,LOW BACK PAIN; LOIN PAIN; LOW BACK STRAIN; LUMBAGO NOS OCCIPITO-ATLANTO-AXIAL REGION,1/1/2014,T
CR0018,M54.37,SCIATICA  LUMBOSACRAL REGION,1/1/2014,T
CR0018,M54.84,OTHER DORSALGIA  THORACIC REGION,1/1/2014,T
CR0018,M54.36,SCIATICA  LUMBAR REGION,1/1/2014,T
CR0018,M54.91,"DORSALGIA, UNSPECIFIED; BACKACHE NOS OCCIPITO-ATLANTO-AXIAL REGION",1/1/2014,T
CR0018,M54.93,"DORSALGIA, UNSPECIFIED; BACKACHE NOS CERVICOTHORACIC REGION",1/1/2014,T
CR0018,M54.96,"DORSALGIA, UNSPECIFIED; BACKACHE NOS LUMBAR REGION",1/1/2014,T
CR0018,M54.97,"DORSALGIA, UNSPECIFIED; BACKACHE NOS LUMBOSACRAL REGION",1/1/2014,T
CR0018,M54.98,"DORSALGIA, UNSPECIFIED; BACKACHE NOS SACRAL AND SACROCOCCYGEAL REGION",1/1/2014,T
CR0018,M54.99,"DORSALGIA, UNSPECIFIED; BACKACHE NOS SITE UNSPECIFIED",1/1/2014,T
CR0018,M54.52,LOW BACK PAIN; LOIN PAIN; LOW BACK STRAIN; LUMBAGO NOS CERVICAL REGION,1/1/2014,T
CR0018,M54.18,RADICULOPATHY; BRACHIAL NEURITIS OR RADICULITIS   NOS;  LUMBAR NEURITIS OR RADICULITIS   NOS;  LUMBOSACRAL; THORACIC NEURITIS OR RADICULITIS   NOS ; RADICULITIS NOS SACRAL AND SACROCOCCYGEAL REGION,1/1/2014,T
CR0018,M54.01,PANNICULITIS AFFECTING REGIONS OF NECK AND BACK  OCCIPITO-ATLANTO-AXIAL REGION,1/1/2014,T
CR0018,M54.06,PANNICULITIS AFFECTING REGIONS OF NECK AND BACK  LUMBAR REGION,1/1/2014,T
CR0018,M54.08,PANNICULITIS AFFECTING REGIONS OF NECK AND BACK  SACRAL AND SACROCOCCYGEAL REGION,1/1/2014,T
CR0018,M54.10,RADICULOPATHY; BRACHIAL NEURITIS OR RADICULITIS   NOS;  LUMBAR NEURITIS OR RADICULITIS   NOS;  LUMBOSACRAL; THORACIC NEURITIS OR RADICULITIS   NOS ; RADICULITIS NOS MULTIPLE SITES IN SPINE,1/1/2014,T
CR0018,M54.11,RADICULOPATHY; BRACHIAL NEURITIS OR RADICULITIS   NOS;  LUMBAR NEURITIS OR RADICULITIS   NOS;  LUMBOSACRAL; THORACIC NEURITIS OR RADICULITIS   NOS ; RADICULITIS NOS OCCIPITO-ATLANTO-AXIAL REGION,1/1/2014,T
CR0018,M54.15,RADICULOPATHY; BRACHIAL NEURITIS OR RADICULITIS   NOS;  LUMBAR NEURITIS OR RADICULITIS   NOS;  LUMBOSACRAL; THORACIC NEURITIS OR RADICULITIS   NOS ; RADICULITIS NOS THORACOLUMBAR REGION,1/1/2014,T
CR0019,N39.3,STRESS INCONTINENCE,1/1/2014,T
CR0019,R32,UNSPECIFIED URINARY INCONTINENCE; ENURESIS NOS,1/1/2014,T
CR0019,N31.2,"FLACCID NEUROPATHIC BLADDER, NOT ELSEWHERE CLASSIFIED; ATONIC  MOTOR NEUROPATHIC BLADDER;  SENSORY ATONIC  MOTOR NEUROPATHIC BLADDER; AUTONOMOUS NEUROPATHIC BLADDER ;  NONREFLEX NEUROPATHIC BLADDER",1/1/2014,T
CR0019,N31.1,"REFLEX NEUROPATHIC BLADDER, NOT ELSEWHERE CLASSIFIED",1/1/2014,T
CR0019,N31.9,"NEUROMUSCULAR DYSFUNCTION OF BLADDER, UNSPECIFIED; NEUROGENIC BLADDER DYSFUNCTION NOS",1/1/2014,T
CR0019,N39.4,"OTHER SPECIFIED URINARY INCONTINENCE; OVERFLOW INCONTINENCE, REFLEX INCONTINENCE, URGE INCONTINENCE",1/1/2014,T
CR0019,N31.8,OTHER NEUROMUSCULAR DYSFUNCTION OF BLADDER,1/1/2014,T
CR0019,N32.9,"BLADDER DISORDER, UNSPECIFIED",1/1/2014,T
CR0019,N31.0,"UNINHIBITED NEUROPATHIC BLADDER, NOT ELSEWHERE CLASSIFIED",1/1/2014,T
CR0020,A05.1,BOTULISM; CLASSICAL FOODBORNE INTOXICATION DUE TO CLOSTRIDIUM BOTULINUM,1/1/2014,T
CR0021,G93.5,"COMPRESSION OF BRAIN; [COMPRESSION, HERNIATION] OF BRAIN (STEM)",1/1/2014,T
CR0022,O91.0,INFECTION OF NIPPLE ASSOCIATED WITH CHILDBIRTH; GESTATIONAL ABSCESS OF NIPPLE; PUERPERAL ABSCESS OF NIPPLE,1/1/2014,T
CR0022,N61,"INFLAMMATORY DISORDERS OF BREAST; ACUTE ABSCESS OF NON PUERPERAL AREOLA; ACUTE ABSCESS NONPUERPERAL BREAST; CHRONIC ABSCESS OF NONPUERPERAL  AREOLA; CHRONIC ABSCESS OF NONPUERPERAL  BREAST; CARBUNCLE OF BREAST;  ACUTE MASTITIS NONPUERPERAL, NOS; ACUTE INF",1/1/2014,T
CR0022,O91.2,NONPURULENT MASTITIS ASSOCIATED WITH CHILDBIRTH; LYMPHANGITIS OF BREAST GESTATIONAL OR PUERPERAL; MASTITIS NOS GESTATIONAL OR PUERPERAL; INTERSTITIAL MASTITIS GESTATIONAL OR PUERPERAL; PARENCHYMATOUS MASTITIS GESTATIONAL OR PUERPERAL,1/1/2014,T
CR0022,O92.0,RETRACTED NIPPLE ASSOCIATED WITH CHILDBIRTH,1/1/2014,T
CR0022,O91.1,ABSCESS OF BREAST ASSOCIATED WITH CHILDBIRTH; MAMMARY ABSCESS GESTATIONAL OR PUERPERAL; PURULENT MASTITIS GESTATIONAL OR PUERPERAL; SUBAREOLAR ABSCESS GESTATIONAL OR PUERPERAL,1/1/2014,T
CR0022,O92.1,"CRACKED NIPPLE ASSOCIATED WITH CHILDBIRTH; FISSURE OF NIPPLE, GESTATIONAL OR PUERPERAL",1/1/2014,T
CR0023,C50.3,MALIGNANT NEOPLASM OF LOWER-INNER QUADRANT OF BREAST,1/1/2014,T
CR0023,C50.6,MALIGNANT NEOPLASM OF AXILLARY TAIL OF BREAST,1/1/2014,T
CR0023,C50.1,MALIGNANT NEOPLASM OF CENTRAL PORTION OF BREAST,1/1/2014,T
CR0023,C50.0,"MALIGNANT NEOPLASM OF NIPPLE AND AREOLA, BREAST",1/1/2014,T
CR0023,C50.8,MALIGNANT NEOPLASM OF OVERLAPPING LESION OF BREAST,1/1/2014,T
CR0023,C50.4,MALIGNANT NEOPLASM OF UPPER-OUTER QUADRANT OF BREAST,1/1/2014,T
CR0023,C50.2,MALIGNANT NEOPLASM OF UPPER-INNER QUADRANT OF BREAST,1/1/2014,T
CR0023,C50.9,"MALIGNANT NEOPLASM OF BREAST, UNSPECIFIED",1/1/2014,T
CR0024,L12.0,BULLOUS PEMPHIGOID,1/1/2014,T
CR0024,L11.9,"ACANTHOLYTIC DISORDER, UNSPECIFIED",1/1/2014,T
CR0024,L13.1,SUBCORNEAL PUSTULAR DERMATITIS; SNEDDON-WILKINSON DISEASE,1/1/2014,T
CR0024,L13.0,DERMATITIS HERPETIFORMIS; DUHRING'S DISEASE,1/1/2014,T
CR0024,L12.8,OTHER PEMPHIGOID,1/1/2014,T
CR0024,L12.3,ACQUIRED EPIDERMOLYSIS BULLOSA,1/1/2014,T
CR0024,L12.2,CHRONIC BULLOUS DISEASE OF CHILDHOOD; JUVENILE DERMATITIS HERPETIFORMIS,1/1/2014,T
CR0024,L12.1,CICATRICIAL PEMPHIGOID; BENIGN MUCOUS MEMBRANE PEMPHIGOID,1/1/2014,T
CR0024,L13.9,"BULLOUS DISORDER, UNSPECIFIED",1/1/2014,T
CR0024,L11.0,ACQUIRED KERATOSIS FOLLICULARIS,1/1/2014,T
CR0024,L10.8,OTHER PEMPHIGUS,1/1/2014,T
CR0024,L10.4,PEMPHIGUS ERYTHEMATOSUS; SENEAR-USHER SYNDROME,1/1/2014,T
CR0024,L10.2,PEMPHIGUS FOLIACEUS,1/1/2014,T
CR0024,L10.1,PEMPHIGUS VEGETANS,1/1/2014,T
CR0024,L10.0,PEMPHIGUS VULGARIS,1/1/2014,T
CR0024,L11.1,TRANSIENT ACANTHOLYTIC DERMATOSIS [GROVER],1/1/2014,T
CR0024,L10.9,"PEMPHIGUS, UNSPECIFIED",1/1/2014,T
CR0025,T27.7,"CORROSION OF RESPIRATORY TRACT, PART UNSPECIFIED",1/1/2014,T
CR0025,T24.2,"BURN OF SECOND DEGREE OF HIP AND LOWER LIMB, EXCEPT ANKLE AND FOOT",1/1/2014,T
CR0025,T30.4,"CORROSION OF UNSPECIFIED BODY REGION, UNSPECIFIED DEGREE; CORROSION NOS",1/1/2014,T
CR0025,T30.3,"BURN OF THIRD DEGREE, BODY REGION UNSPECIFIED; THIRD-DEGREE BURN NOS",1/1/2014,T
CR0025,T30.6,"CORROSION OF SECOND DEGREE, BODY REGION UNSPECIFIED; SECOND-DEGREE CORROSION NOS",1/1/2014,T
CR0025,T29.1,"BURNS OF MULTIPLE REGIONS, NO MORE THAN FIRST-DEGREE BURNS MENTIONED",1/1/2014,T
CR0025,T34.1,FROSTBITE WITH TISSUE NECROSIS OF NECK,1/1/2014,T
CR0025,T30.2,"BURN OF SECOND DEGREE, BODY REGION UNSPECIFIED; SECODN-DEGREE BURN NOS",1/1/2014,T
CR0025,T30.7,"CORROSION OF THIRD DEGREE, BODY REGION UNSPECIFIED; THRID-DEGREE CORROSION NOS",1/1/2014,T
CR0025,T31.0,BURNS INVOLVING LESS THAN 10% OF BODY SURFACE,1/1/2014,T
CR0025,T31.1,BURNS INVOLVING 10-19% OF BODY SURFACE,1/1/2014,T
CR0025,T32.1,CORROSIONS INVOLVING 10-19% OF BODY SURFACE,1/1/2014,T
CR0025,T35.0,SUPERFICIAL FROSTBITE INVOLVING MULTIPLE BODY REGIONS; MULTIPLE SUPERFICIAL FROSBITE NOS,1/1/2014,T
CR0025,T35.1,FROSTBITE WITH TISSUE NECROSIS INVOLVING MULTIPLE BODY REGIONS; MULTIPLE FROSBITE WITH TISSUE NECROSIS NOS,1/1/2014,T
CR0025,T28.9,CORROSION OF OTHER AND UNSPECIFIED INTERNAL ORGANS,1/1/2014,T
CR0025,T27.3,"BURN OF RESPIRATORY TRACT, PART UNSPECIFIED",1/1/2014,T
CR0025,T32.0,CORROSIONS INVOLVING LESS THAN 10% OF BODY SURFACE,1/1/2014,T
CR0025,T21.2,BURN OF SECOND DEGREE OF TRUNK,1/1/2014,T
CR0025,T21.0,BURN OF UNSPECIFIED DEGREE OF TRUNK,1/1/2014,T
CR0025,T21.5,CORROSION OF FIRST DEGREE OF TRUNK,1/1/2014,T
CR0025,T21.6,CORROSION OF SECOND DEGREE OF TRUNK,1/1/2014,T
CR0025,T22.2,"BURN OF SECOND DEGREE OF SHOULDER AND UPPER LIMB, EXCEPT WRIST AND HAND",1/1/2014,T
CR0025,T22.5,"CORROSION OF FIRST DEGREE OF SHOULDER AND UPPER LIMB, EXCEPT WRIST AND HAND",1/1/2014,T
CR0025,T22.6,"CORROSION OF SECOND DEGREE OF SHOULDER AND UPPER LIMB, EXCEPT WRIST AND HAND",1/1/2014,T
CR0025,T23.2,BURN OF SECOND DEGREE OF WRIST AND HAND,1/1/2014,T
CR0025,T23.4,CORROSION OF UNSPECIFIED DEGREE OF WRIST AND HAND,1/1/2014,T
CR0025,T26.4,"BURN OF EYE AND ADNEXA, PART UNSPECIFIED",1/1/2014,T
CR0025,T24.5,"CORROSION OF FIRST DEGREE OF HIP AND LOWER LIMB, EXCEPT ANKLE AND FOOT",1/1/2014,T
CR0025,T24.6,"CORROSION OF SECOND DEGREE OF HIP AND LOWER LIMB, EXCEPT ANKLE AND FOOT",1/1/2014,T
